Produto,Preco,Site,Dia,Mes,Ano
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Com 4 Unidades, 2 Azul + 1 Preta + 1 Vermelha, Ponta média de 1.0mm, 878709","R$12
90",Amazon,1,7,2023
Caneta esferográfica cristal 1.0mm media azul 886713 BIC UN ," 1,20",Kalunga,1,7,2023
"Caneta Hidrográfica BIC Intensity Azul, Ponta Ultra Fina de "," 6,60",Kalunga,1,7,2023
"Caneta Hidrográfica BIC Intensity Azul Claro, Ponta Ultra Fi"," 6,60",Kalunga,1,7,2023
"Caneta Hidrográfica BIC Intensity Azul Claro, Ponta Média de"," 6,60",Kalunga,1,7,2023
"Caneta p/cd/ dvd/blu-ray azul 886441 BIC BT 1 UN
(3)
R$ 6,80"," 6,80",Kalunga,1,7,2023
"Caneta Hidrográfica BIC Intensity Brush Pen Dual Tip, Azul, "," 8,50",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Azul"," 8,80",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul e Preta, Pont"," 9,80",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul, Ponta Grossa"," 9,80",Kalunga,1,7,2023
Caneta Esferográfica BIC Cristal Fashion com 2 Azul e 1 Pret,"10,00",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul Ponta Fina d","10,30",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul e Preta, Pon","10,30",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica Azul,","14,90",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul, Ponta Fina ","23,90",Kalunga,1,7,2023
"Caneta Esferográfica BIC Cristal Original Dura Mais, Azul Po","45,90",Kalunga,1,7,2023
Caneta esferográfica Cristal Bold 1.6 azul 884633 BIC CX 25 ,"47,10",Kalunga,1,7,2023
"Caneta Esferografica BIC Cristal Intenso, Fashion Azul Turqu","47,10",Kalunga,1,7,2023
"caneta esferográfica bic - azul - 1,0 mm - ponta média"," 1,00",Americanas,2,7,2023
caneta esferográfica 0.8 mm fina bic azul," 1,09",Americanas,2,7,2023
caneta esferográfica 0.8 mm fina bic azul," 1,09",Americanas,2,7,2023
caneta bic cristal azul 1 unidade," 1,10",Americanas,2,7,2023
caneta esferografica cristal azul 1.0mm 1 un bic," 1,25",Americanas,2,7,2023
caneta bic - azul," 1,25",Americanas,2,7,2023
caneta esferografica cristal 0.8mm azul 1 un bic," 1,26",Americanas,2,7,2023
caneta esferografica 1.0 cristal tradicional azul bic," 1,43",Americanas,2,7,2023
caneta esferográfica cristal azul 1.0mm bic," 1,45",Americanas,2,7,2023
caneta esferográfica 1.0mm cristal bic - azul kit c/ 11 unid.," 1,49",Americanas,2,7,2023
caneta esferográfica bic azul," 1,50",Americanas,2,7,2023
caneta esferografica bic cristal azul 1105083," 1,50",Americanas,2,7,2023
caneta bic cristal esferográfica escrita macia cor azul," 1,50",Americanas,2,7,2023
"caneta esferográfica cristal 1,0mm azul bic"," 1,62",Americanas,2,7,2023
caneta esferográfica 0.7 mm azul ultra fina bic," 1,63",Americanas,2,7,2023
caneta esferográfica 0.7 mm azul ultra fina bic," 1,63",Americanas,2,7,2023
caneta esferográfica bic cristal dura + 1.0mm azul - 1un," 1,80",Americanas,2,7,2023
caneta esferográfica 0.7 mm azul - ultra fina - bic," 1,81",Americanas,2,7,2023
caneta esferográfica 1.0mm ponta média azul bic cristal," 1,90",Americanas,2,7,2023
caneta esferográfica 0.8mm azul - bic," 1,90",Americanas,2,7,2023
caneta esferográfica unidade azul cristal - bic," 1,90",Americanas,2,7,2023
caneta esferográfica 0.8mm ponta fina azul bic cristal," 1,90",Americanas,2,7,2023
caneta esferografica 0.8 cristal fina precisao azul bic," 1,98",Americanas,2,7,2023
caneta bic esferográfica-cristal-azul," 1,99",Americanas,2,7,2023
"Caneta Esferográfica Trilux Medium, Azul, Faber-Castell","R$1
90",Amazon,2,7,2023
"Caneta Esferográfica Cis Pixel, 1.0 mm, Azul, Blister com 1 unidade","R$2
11",Amazon,2,7,2023
Caneta esferográfica 1.6 azul cristal bold Bic,"R$3
35",Amazon,2,7,2023
"Caneta Esferográfica Scrit 1.0mm, CIS, Blister c/3 unidades (2 Az, 1 Pt)","R$3
75",Amazon,2,7,2023
"Pincel Marcador de Texto Fluorescente BIC Marking Rosa, Ponta Chanfrada, 1.5 - 3.5mm, Com 1 unidade, 854813","R$4
10",Amazon,2,7,2023
"Pincel Marcador de Texto Fluorescente BIC Marking Rosa, Ponta Chanfrada, 1.5 - 5.5mm, 904197, 1 Unidade","R$4
28",Amazon,2,7,2023
"Caneta Esferográfica 1.0mm, CiS, Pixel, 55.7401, Azul e Vermelho, 2 Unidades","R$4
83",Amazon,2,7,2023
Pincel Marcador Permanente Recarregável Azul - MarkingT - BIC®,"R$5
15",Amazon,2,7,2023
"Caneta Trilux Ponta Fina, Faber-Castell, SM/TRIPFAZ, Azul","R$5
60",Amazon,2,7,2023
"Lápis Preto Jumbo Nº 2HB Triangular, BIC Evolution KIDS, 902494, 3 Unidades, Cores Sortidas, Resistente","R$5
80",Amazon,2,7,2023
"Kit Pack 3 Canetas BIC Cristal Dura Mais + 1 Lápis BIC Evolution HB2, 930099, Canetas Cores Azul/Preta/Vermelha","R$5
90",Amazon,2,7,2023
"Caneta Esferográfica 0.7mm Super 007 Azul - Blister com 3 Unidades, Tilibra","R$5
94",Amazon,2,7,2023
"Pincel Marcador Permanente BIC Marking, Preto, Recarregável, Ponta Chanfrada, 1.5 a 3.0mm, 904213, 1 unidade",Mais vendido,Amazon,2,7,2023
"Pincel Marcador Permanente Recarregável BIC Marking, Vermelho, Ponta Grossa de 3.0mm, 904214, 1 Unidade","R$6
00",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul, Ponta Fina de 0.8mm, 835241, Corpo Hex, Pacote com 3 unidades","R$6
48",Amazon,2,7,2023
"Pincel Marcador Permanente BIC Marking, para CD/DVD/Blu-Ray, Azul, c/ Grip Emborrachado, 886441, 1 Unidade","R$6
80",Amazon,2,7,2023
"Lápis Preto BIC Evolution, Grafite Nº 2HB Sextavado BIC Evolution, Corpo Verde, Apaga Fácil, Ponta Resistente, 835230, 4 Unidades","R$6
90",Amazon,2,7,2023
"Pincel Marcador Permanente BIC Marking, Para CD-DVD, Ponta Ultra Fina de 0.6mm, Preto, 886443, 1 unidade","R$7
40",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão e Suavidade, Ponta Ultra Fina de 0.7mm, 3 Unidades","R$7
50",Amazon,2,7,2023
"Esferográfica Trilux 032 Médium, Faber-Castell, SM/032AZ, Azul","R$7
60",Amazon,2,7,2023
"Kit Enem Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, com 3 Canetas Pretas, 930095, Ideal para o Enem","R$7
70",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Original Dura Mais, Azul, Ponta Média de 1.0mm, 835205, 50 unidades","R$45
90",Amazon,2,7,2023
Pincel Marcador Quadro Branco Recarregável Azul 1 UN MarkingT BIC,"R$7
86",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, c/ 4 unidades","R$8
23",Amazon,2,7,2023
"Faber-Castell SM/FPBPRZF Fine Pen - Caneta Ponta Fina, Preta",Mais vendido,Amazon,2,7,2023
"Caneta Esferografica Trilux Ponta Fina Vermelho/Preto/Azul, Faber-Castell, SM/TRIP, Pacote com 3 unidades","R$8
50",Amazon,2,7,2023
"Caneta Esferografica BIC Cristal, Ponta Grossa de 1.6mm, Escrita Intensa, 3 Unidades","R$8
50",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, Azul, Ponta Média de 1.0mm, 4 Unidades","R$8
50",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Ponta Média de 1.0mm, pacote de 4",Escolha da Amazon,Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Fashion, 4 Cores Vibrantes, Ponta Média de 1.2mm, Multicor, 902473, Blister 1 Unidade","R$8
90",Amazon,2,7,2023
"Pincel Marcador de Quadro Branco BIC Marking, Preto, Recarregável, Ponta Redonda e Resistente, 904204, 1 Unidade","R$9
80",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul, Ponta Grossa de 1.6mm, Bold, Pacote com 3 unidades","R$9
80",Amazon,2,7,2023
"Caneta Esferografica BIC Cristal Intenso, Azul e Preta, Ponta Grossa de 1.6mm, Bold, 884631, 3 Unidades","R$9
80",Amazon,2,7,2023
"Pincel Marcador de Quadro Branco BIC Marking, Vermelho, Recarregável, Ponta Redonda e Resistente, 904206, 1 Unidade","R$9
80",Amazon,2,7,2023
"Pincel Marcador de Quadro Branco BIC Marking, Azul, Recarregável, Ponta Redonda e Resistente, 904205, 1 Unidade","R$9
80",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal UP, 3 Cores Clássicas, Ponta Média 1,2mm, 930005, Singularidade e Autenticidade","R$9
90",Amazon,2,7,2023
CANETA POINT 88 AZUL ESCURO STABILO STABILO,"R$9
90",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Fashion, 10 Cores Vibrantes, Ponta Média de 1.2mm, 930813, Blister 1 Unidade","R$20
71",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Fashion com 2 Azul e 1 Preta, Ponta Média de 1,2mm, Escrita Macia, 878655","R$10
00",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Ponta Fina de 0.8mm, Pacote com 3 unidades","R$10
30",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Fashion Precisão e Suavidade, 4 Cores, Ponta Ultra Fina, 0.7mm, 902482, 1 unidade","R$10
30",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul e Preta, Ponta Fina de 0.8mm, 835239, 3 Unidades, Corpo Hexagonal","R$10
30",Amazon,2,7,2023
"Marcador Permanente BIC Marking Ponta Média 1,1mm - com 1 unidade na cor preta e 1 unidade na cor azul.","R$10
44",Amazon,2,7,2023
"Kit Caneta Esferográfica BIC Cristal Fashion, Desliza Mais, Azul, Ponta Média de 1.2mm, 878657, 3 Unidades","R$10
80",Amazon,2,7,2023
"Caneta Esferográfica Retrátil, Pilot, Bpgp-Super Grip-10r, 1.6 mm, Azul","R$11
90",Amazon,2,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Com 4 Unidades, 2 Azul + 1 Preta + 1 Vermelha, Ponta média de 1.0mm, 878709","R$12
90",Amazon,2,7,2023
Caneta esferográfica cristal 1.0mm media azul 886713 BIC UN ," 1,20",Kalunga,2,7,2023
"Caneta Hidrográfica BIC Intensity Azul, Ponta Ultra Fina de "," 6,60",Kalunga,2,7,2023
"Caneta Hidrográfica BIC Intensity Azul Claro, Ponta Ultra Fi"," 6,60",Kalunga,2,7,2023
"Caneta Hidrográfica BIC Intensity Azul Claro, Ponta Média de"," 6,60",Kalunga,2,7,2023
"Caneta p/cd/ dvd/blu-ray azul 886441 BIC BT 1 UN
(3)
R$ 6,80"," 6,80",Kalunga,2,7,2023
"Caneta Hidrográfica BIC Intensity Brush Pen Dual Tip, Azul, "," 8,50",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Azul"," 8,80",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul e Preta, Pont"," 9,80",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul, Ponta Grossa"," 9,80",Kalunga,2,7,2023
Caneta Esferográfica BIC Cristal Fashion com 2 Azul e 1 Pret,"10,00",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul Ponta Fina d","10,30",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul e Preta, Pon","10,30",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica Azul,","14,90",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul, Ponta Fina ","23,90",Kalunga,2,7,2023
"Caneta Esferográfica BIC Cristal Original Dura Mais, Azul Po","45,90",Kalunga,2,7,2023
Caneta esferográfica Cristal Bold 1.6 azul 884633 BIC CX 25 ,"47,10",Kalunga,2,7,2023
"Caneta Esferografica BIC Cristal Intenso, Fashion Azul Turqu","47,10",Kalunga,2,7,2023
"caneta esferográfica bic - azul - 1,0 mm - ponta média"," 1,00",Americanas,3,7,2023
caneta esferográfica 0.8 mm fina bic azul," 1,09",Americanas,3,7,2023
caneta esferográfica 0.8 mm fina bic azul," 1,09",Americanas,3,7,2023
caneta bic cristal azul 1 unidade," 1,10",Americanas,3,7,2023
caneta esferografica cristal azul 1.0mm 1 un bic," 1,25",Americanas,3,7,2023
caneta bic - azul," 1,25",Americanas,3,7,2023
caneta esferografica cristal 0.8mm azul 1 un bic," 1,26",Americanas,3,7,2023
caneta esferografica 1.0 cristal tradicional azul bic," 1,43",Americanas,3,7,2023
caneta esferográfica cristal azul 1.0mm bic," 1,45",Americanas,3,7,2023
caneta esferográfica 1.0mm cristal bic - azul kit c/ 11 unid.," 1,49",Americanas,3,7,2023
caneta esferográfica bic azul," 1,50",Americanas,3,7,2023
caneta esferografica bic cristal azul 1105083," 1,50",Americanas,3,7,2023
caneta bic cristal esferográfica escrita macia cor azul," 1,50",Americanas,3,7,2023
"caneta esferográfica cristal 1,0mm azul bic"," 1,62",Americanas,3,7,2023
caneta esferográfica 0.7 mm azul ultra fina bic," 1,63",Americanas,3,7,2023
caneta esferográfica 0.7 mm azul ultra fina bic," 1,63",Americanas,3,7,2023
caneta esferográfica bic cristal dura + 1.0mm azul - 1un," 1,80",Americanas,3,7,2023
caneta esferográfica 0.7 mm azul - ultra fina - bic," 1,81",Americanas,3,7,2023
caneta esferográfica 1.0mm ponta média azul bic cristal," 1,90",Americanas,3,7,2023
caneta esferográfica unidade azul cristal - bic," 1,90",Americanas,3,7,2023
caneta esferográfica 0.8mm azul - bic," 1,90",Americanas,3,7,2023
caneta esferográfica 0.8mm ponta fina azul bic cristal," 1,90",Americanas,3,7,2023
caneta esferografica 0.8 cristal fina precisao azul bic," 1,98",Americanas,3,7,2023
caneta bic esferográfica-cristal-azul," 1,99",Americanas,3,7,2023
"Caneta Esferográfica Trilux Medium, Azul, Faber-Castell","R$6
90",Amazon,3,7,2023
"Caneta Esferográfica Cis Pixel, 1.0 mm, Azul, Blister com 1 unidade","R$2
11",Amazon,3,7,2023
Caneta esferográfica 1.6 azul cristal bold Bic,"R$3
35",Amazon,3,7,2023
"Caneta Esferográfica Scrit 1.0mm, CIS, Blister c/3 unidades (2 Az, 1 Pt)",Mais vendido,Amazon,3,7,2023
"Pincel Marcador de Texto Fluorescente BIC Marking Rosa, Ponta Chanfrada, 1.5 - 3.5mm, Com 1 unidade, 854813","R$4
10",Amazon,3,7,2023
"Pincel Marcador de Texto Fluorescente BIC Marking Rosa, Ponta Chanfrada, 1.5 - 5.5mm, 904197, 1 Unidade","R$4
28",Amazon,3,7,2023
"Caneta Esferográfica 1.0mm, CiS, Pixel, 55.7401, Azul e Vermelho, 2 Unidades","R$4
83",Amazon,3,7,2023
Pincel Marcador Permanente Recarregável Azul - MarkingT - BIC®,"R$5
15",Amazon,3,7,2023
"Caneta Trilux Ponta Fina, Faber-Castell, SM/TRIPFAZ, Azul","R$5
60",Amazon,3,7,2023
"Lápis Preto Jumbo Nº 2HB Triangular, BIC Evolution KIDS, 902494, 3 Unidades, Cores Sortidas, Resistente","R$5
80",Amazon,3,7,2023
"Kit Pack 3 Canetas BIC Cristal Dura Mais + 1 Lápis BIC Evolution HB2, 930099, Canetas Cores Azul/Preta/Vermelha","R$5
90",Amazon,3,7,2023
"Caneta Esferográfica 0.7mm Super 007 Azul - Blister com 3 Unidades, Tilibra","R$5
94",Amazon,3,7,2023
"Pincel Marcador Permanente BIC Marking, Preto, Recarregável, Ponta Chanfrada, 1.5 a 3.0mm, 904213, 1 unidade","R$6
00",Amazon,3,7,2023
"Pincel Marcador Permanente Recarregável BIC Marking, Vermelho, Ponta Grossa de 3.0mm, 904214, 1 Unidade","R$6
00",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul, Ponta Fina de 0.8mm, 835241, Corpo Hex, Pacote com 3 unidades","R$6
48",Amazon,3,7,2023
"Pincel Marcador Permanente BIC Marking, para CD/DVD/Blu-Ray, Azul, c/ Grip Emborrachado, 886441, 1 Unidade","R$6
80",Amazon,3,7,2023
"Lápis Preto BIC Evolution, Grafite Nº 2HB Sextavado BIC Evolution, Corpo Verde, Apaga Fácil, Ponta Resistente, 835230, 4 Unidades","R$6
90",Amazon,3,7,2023
"Pincel Marcador Permanente BIC Marking, Para CD-DVD, Ponta Ultra Fina de 0.6mm, Preto, 886443, 1 unidade","R$7
40",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão e Suavidade, Ponta Ultra Fina de 0.7mm, 3 Unidades","R$7
50",Amazon,3,7,2023
"Esferográfica Trilux 032 Médium, Faber-Castell, SM/032AZ, Azul","R$7
60",Amazon,3,7,2023
"Kit Enem Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, com 3 Canetas Pretas, 930095, Ideal para o Enem","R$7
70",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Original Dura Mais, Azul, Ponta Média de 1.0mm, 835205, 50 unidades","R$45
90",Amazon,3,7,2023
Pincel Marcador Quadro Branco Recarregável Azul 1 UN MarkingT BIC,"R$7
86",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, c/ 4 unidades","R$8
23",Amazon,3,7,2023
"Faber-Castell SM/FPBPRZF Fine Pen - Caneta Ponta Fina, Preta",Mais vendido,Amazon,3,7,2023
"Caneta Esferografica Trilux Ponta Fina Vermelho/Preto/Azul, Faber-Castell, SM/TRIP, Pacote com 3 unidades","R$8
50",Amazon,3,7,2023
"Caneta Esferografica BIC Cristal, Ponta Grossa de 1.6mm, Escrita Intensa, 3 Unidades","R$8
50",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, Azul, Ponta Média de 1.0mm, 4 Unidades","R$8
50",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Ponta Média de 1.0mm, pacote de 4",Escolha da Amazon,Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Fashion, 4 Cores Vibrantes, Ponta Média de 1.2mm, Multicor, 902473, Blister 1 Unidade","R$8
90",Amazon,3,7,2023
"Pincel Marcador de Quadro Branco BIC Marking, Preto, Recarregável, Ponta Redonda e Resistente, 904204, 1 Unidade","R$9
80",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul, Ponta Grossa de 1.6mm, Bold, Pacote com 3 unidades","R$9
80",Amazon,3,7,2023
